stock,avg_volume
600977.SH.csv,12212012.787068004
002181.SZ.csv,12179448.6052
000420.SZ.csv,12160011.476
300217.SZ.csv,12142639.329032257
600159.SH.csv,12117973.142
600609.SH.csv,12116712.766
300316.SZ.csv,12116230.553830227
600058.SH.csv,12110691.1216
000903.SZ.csv,12099219.5232
600517.SH.csv,12098718.1892
000558.SZ.csv,12096662.7916
600316.SH.csv,12094048.2696
300024.SZ.csv,12074112.5676
600077.SH.csv,12073179.6532
002152.SZ.csv,12065818.078
600105.SH.csv,12056325.622
000698.SZ.csv,12054671.0488
000738.SZ.csv,12036761.814
002321.SZ.csv,12036282.264
000514.SZ.csv,12032813.326
002249.SZ.csv,12014715.0132
300136.SZ.csv,12007520.32492388
300198.SZ.csv,12004205.727934485
300110.SZ.csv,12002871.195049083
601107.SH.csv,11999476.8172
002063.SZ.csv,11988510.6668
000599.SZ.csv,11986430.1476
300324.SZ.csv,11981815.94089958
002182.SZ.csv,11974702.8292
601158.SH.csv,11970679.931288343
600666.SH.csv,11961545.0176
600862.SH.csv,11961528.628
600696.SH.csv,11956913.1324
600297.SH.csv,11942983.416
000600.SZ.csv,11935525.1936
300137.SZ.csv,11933028.62200957
000975.SZ.csv,11918659.3
000533.SZ.csv,11916274.2128
600713.SH.csv,11909767.2848
300803.SZ.csv,11901014.0
600893.SH.csv,11890305.5952
600537.SH.csv,11872189.4796
002496.SZ.csv,11862633.786678275
600336.SH.csv,11850811.5248
000099.SZ.csv,11833693.2832
300273.SZ.csv,11829604.761881668
002663.SZ.csv,11820824.637010677
002229.SZ.csv,11820244.3776
002167.SZ.csv,11816390.9088
600580.SH.csv,11780028.5912
601808.SH.csv,11776001.722
600061.SH.csv,11765198.8384
600343.SH.csv,11759430.8164
600284.SH.csv,11754662.2036
600872.SH.csv,11752485.5132
002045.SZ.csv,11749642.8656
002087.SZ.csv,11746572.8652
600098.SH.csv,11744579.2432
000818.SZ.csv,11744398.7212
600072.SH.csv,11730926.3344
002068.SZ.csv,11729789.0664
000400.SZ.csv,11723276.9732
002269.SZ.csv,11698137.0496
600381.SH.csv,11688003.9112
002650.SZ.csv,11687551.54274354
000721.SZ.csv,11670642.2104
601700.SH.csv,11654750.973754449
002050.SZ.csv,11646278.8704
000552.SZ.csv,11645396.174
002470.SZ.csv,11593834.146592371
002655.SZ.csv,11587127.216406643
300527.SZ.csv,11550687.066740824
002099.SZ.csv,11546073.4696
000612.SZ.csv,11538192.6632
002369.SZ.csv,11530807.475550123
600332.SH.csv,11524165.5228
002639.SZ.csv,11516944.21484759
000058.SZ.csv,11515746.5084
002210.SZ.csv,11509094.9396
600257.SH.csv,11503422.242
000958.SZ.csv,11501789.3772
600350.SH.csv,11498726.2264
000606.SZ.csv,11486231.2516
002128.SZ.csv,11482924.6492
600052.SH.csv,11480734.0636
002967.SZ.csv,11468913.121495327
002384.SZ.csv,11466866.557652852
300175.SZ.csv,11428187.468875952
603766.SH.csv,11427729.380620984
002408.SZ.csv,11420915.141849855
002564.SZ.csv,11420858.53700361
002115.SZ.csv,11411427.904
600748.SH.csv,11400163.9176
000739.SZ.csv,11370363.2248
002418.SZ.csv,11369165.360266555
300825.SZ.csv,11368400.357142856
601101.SH.csv,11358994.288170282
600398.SH.csv,11344803.0252
601231.SH.csv,11324116.95266868
002822.SZ.csv,11307353.827669904
002392.SZ.csv,11294855.131850021
002607.SZ.csv,11260403.904310754
000589.SZ.csv,11255018.8848
002124.SZ.csv,11248365.7436
300118.SZ.csv,11219323.257167308
300072.SZ.csv,11217036.143092783
600057.SH.csv,11205777.927550048
603118.SH.csv,11205776.84076433
601616.SH.csv,11205316.746648794
300068.SZ.csv,11188640.996706463
300189.SZ.csv,11184868.898734177
600888.SH.csv,11174866.0132
600223.SH.csv,11168765.03
600066.SH.csv,11163935.1632
002047.SZ.csv,11160929.756
002060.SZ.csv,11147192.344
300263.SZ.csv,11146675.223021584
000595.SZ.csv,11134966.9596
002611.SZ.csv,11129482.646638054
300266.SZ.csv,11103256.752165543
000928.SZ.csv,11084157.6892
002110.SZ.csv,11062973.53
002252.SZ.csv,11061684.9756
601908.SH.csv,11049789.909569377
002123.SZ.csv,11038576.4488
600975.SH.csv,11035458.4116
000712.SZ.csv,11021344.4432
300299.SZ.csv,11004741.621566633
300207.SZ.csv,10996501.310786106
603300.SH.csv,10990173.715365238
002583.SZ.csv,10983538.029126214
000573.SZ.csv,10966510.9096
002218.SZ.csv,10963722.7416
000620.SZ.csv,10963682.508903468
000677.SZ.csv,10941453.9196
002302.SZ.csv,10934805.0084
002274.SZ.csv,10931825.95
002132.SZ.csv,10923261.1528
000622.SZ.csv,10916270.184421536
600824.SH.csv,10910549.022
600141.SH.csv,10905687.7744
600355.SH.csv,10890426.8832
600363.SH.csv,10879620.5296
600967.SH.csv,10858223.2112
600710.SH.csv,10848424.298446069
000707.SZ.csv,10841081.6032
002178.SZ.csv,10833741.45
601512.SH.csv,10831293.103896104
600267.SH.csv,10829723.2476
002440.SZ.csv,10824934.363598151
603363.SH.csv,10819803.679032259
300311.SZ.csv,10814121.183831101
300026.SZ.csv,10812294.7348
002457.SZ.csv,10800307.546841882
300131.SZ.csv,10800085.695069205
000521.SZ.csv,10794121.598
000965.SZ.csv,10782349.1508
600225.SH.csv,10780947.4448
002341.SZ.csv,10777988.659292035
603126.SH.csv,10768527.252155172
300267.SZ.csv,10761393.70692974
002074.SZ.csv,10740862.3568
600823.SH.csv,10738116.332
600035.SH.csv,10730017.7104
002490.SZ.csv,10722489.66883117
300008.SZ.csv,10683629.0092
600775.SH.csv,10672397.0732
600217.SH.csv,10667288.9392
601518.SH.csv,10666982.385148918
600589.SH.csv,10664923.0516
603002.SH.csv,10654396.962636221
600261.SH.csv,10652625.0296
300051.SZ.csv,10648392.950242719
300735.SZ.csv,10648340.52962298
002308.SZ.csv,10644377.4708
002133.SZ.csv,10640477.3676
600478.SH.csv,10636030.0268
000713.SZ.csv,10629511.4496
601828.SH.csv,10615668.710091744
600009.SH.csv,10610758.6248
600668.SH.csv,10606780.2604
002325.SZ.csv,10605472.7264
600218.SH.csv,10567870.01
600163.SH.csv,10567856.0124
600622.SH.csv,10559936.8664
600757.SH.csv,10554540.5284
600096.SH.csv,10552023.1636
300148.SZ.csv,10548888.479964774
600602.SH.csv,10547954.2588
300048.SZ.csv,10540424.307073954
600853.SH.csv,10533052.8488
300333.SZ.csv,10528063.818852028
300364.SZ.csv,10518832.410658307
600869.SH.csv,10513410.6772
000861.SZ.csv,10512269.7684
002573.SZ.csv,10504442.184727937
300074.SZ.csv,10503336.578556702
603106.SH.csv,10497031.326923076
600400.SH.csv,10491271.5804
002306.SZ.csv,10476092.8428
603221.SH.csv,10460445.055555556
002019.SZ.csv,10459426.2964
002617.SZ.csv,10452260.68218915
300184.SZ.csv,10429974.030071814
000981.SZ.csv,10402567.369699856
600712.SH.csv,10402160.1044
000040.SZ.csv,10391900.9756
002148.SZ.csv,10386176.852
600692.SH.csv,10383809.3084
300353.SZ.csv,10360764.396401308
002097.SZ.csv,10351683.034
601968.SH.csv,10336099.578680202
600758.SH.csv,10335349.6596
601311.SH.csv,10317159.330708662
300020.SZ.csv,10306630.5904
002139.SZ.csv,10301124.1784
600784.SH.csv,10292662.5996
600229.SH.csv,10292056.9128
002240.SZ.csv,10282510.4744
600185.SH.csv,10280124.2116
601886.SH.csv,10276637.719714964
002379.SZ.csv,10261354.926320098
000632.SZ.csv,10252634.3712
600059.SH.csv,10249402.6148
600654.SH.csv,10248567.322
600678.SH.csv,10248168.864
000008.SZ.csv,10239772.9352
600337.SH.csv,10238925.224
600113.SH.csv,10237683.4696
002512.SZ.csv,10210819.1864853
002292.SZ.csv,10208070.5068
300304.SZ.csv,10200928.050407331
600716.SH.csv,10195144.4208
002138.SZ.csv,10181968.478
300376.SZ.csv,10181493.44591029
600268.SH.csv,10177175.036
002049.SZ.csv,10172108.286
002594.SZ.csv,10169269.890186915
600390.SH.csv,10160892.98
000090.SZ.csv,10156363.9632
600236.SH.csv,10135520.2876
002004.SZ.csv,10132594.3904
002491.SZ.csv,10128748.444588745
600783.SH.csv,10121538.9512
000837.SZ.csv,10113255.1428
000905.SZ.csv,10112570.1136
300022.SZ.csv,10107805.6924
600165.SH.csv,10106630.1296
600481.SH.csv,10098862.7324
300336.SZ.csv,10094890.197778953
002432.SZ.csv,10085541.325814536
000761.SZ.csv,10084045.0044
300102.SZ.csv,10083998.962585034
600515.SH.csv,10082252.5956
000976.SZ.csv,10073853.6616
600079.SH.csv,10062173.1276
300197.SZ.csv,10061709.150703587
002437.SZ.csv,10057261.883584589
000564.SZ.csv,10056535.1976
000972.SZ.csv,10042358.5652
600448.SH.csv,10032698.23
000850.SZ.csv,10032402.4472
000737.SZ.csv,10014684.4132
600449.SH.csv,10013675.8316
000799.SZ.csv,10008799.2252
001914.SZ.csv,10001199.7456
000700.SZ.csv,9999094.3216
600996.SH.csv,9980450.160248447
002702.SZ.csv,9976780.409513395
002495.SZ.csv,9975719.812337099
002048.SZ.csv,9962295.9404
300134.SZ.csv,9961210.263545731
000966.SZ.csv,9959065.7096
000068.SZ.csv,9958182.9344
600416.SH.csv,9956439.644
002662.SZ.csv,9950369.031947263
600333.SH.csv,9943385.018
688138.SH.csv,9938729.06060606
002606.SZ.csv,9924970.604541155
002169.SZ.csv,9903381.5916
600359.SH.csv,9902852.2284
600526.SH.csv,9897693.468
000615.SZ.csv,9894821.4876
000055.SZ.csv,9885803.188
603618.SH.csv,9879186.180588704
300339.SZ.csv,9876841.258355437
002542.SZ.csv,9870390.933482142
600836.SH.csv,9867189.0996
300044.SZ.csv,9864540.556672025
002402.SZ.csv,9843007.883692052
002961.SZ.csv,9840948.68707483
000404.SZ.csv,9833793.4984
300247.SZ.csv,9831065.831996225
600126.SH.csv,9827104.8
600004.SH.csv,9826345.0248
002648.SZ.csv,9819554.852255825
002444.SZ.csv,9812360.714406066
300408.SZ.csv,9810242.906799084
600734.SH.csv,9807890.0708
002264.SZ.csv,9796989.8324
600722.SH.csv,9793318.7172
000417.SZ.csv,9787255.5192
601238.SH.csv,9769342.615934627
600173.SH.csv,9721423.2632
000631.SZ.csv,9719053.2516
300805.SZ.csv,9703313.969387755
600249.SH.csv,9694575.6288
300066.SZ.csv,9692257.052739166
000895.SZ.csv,9691688.1496
300043.SZ.csv,9690722.837620579
000655.SZ.csv,9684392.7228
000752.SZ.csv,9676028.632
002386.SZ.csv,9660411.89372179
002535.SZ.csv,9659591.355969818
002016.SZ.csv,9636055.0632
002028.SZ.csv,9633012.4872
600597.SH.csv,9625457.9116
002021.SZ.csv,9623898.5408
002930.SZ.csv,9621718.222
002204.SZ.csv,9619334.3352
600676.SH.csv,9604504.2888
000777.SZ.csv,9600700.5884
000637.SZ.csv,9592324.6492
300332.SZ.csv,9581197.166929964
000887.SZ.csv,9579370.4144
002601.SZ.csv,9573811.780178487
300107.SZ.csv,9554320.629582267
300495.SZ.csv,9542507.714828897
300133.SZ.csv,9541298.441265713
600482.SH.csv,9533439.6028
600107.SH.csv,9530230.0364
600222.SH.csv,9521494.6264
300055.SZ.csv,9519681.98053528
688096.SH.csv,9519529.833333334
300053.SZ.csv,9515288.649271844
600351.SH.csv,9501496.1604
600135.SH.csv,9491269.5872
002567.SZ.csv,9477565.72244898
600207.SH.csv,9473288.8664
000732.SZ.csv,9472707.91551724
600085.SH.csv,9469414.5024
300322.SZ.csv,9464295.059623431
300775.SZ.csv,9459799.547085201
600810.SH.csv,9435540.3164
600119.SH.csv,9417061.0336
600075.SH.csv,9414490.5148
600193.SH.csv,9413364.7644
600636.SH.csv,9407156.4704
000607.SZ.csv,9406748.4012
603353.SH.csv,9405439.375
600844.SH.csv,9395050.7872
002100.SZ.csv,9391309.3968
300177.SZ.csv,9375627.16883117
000852.SZ.csv,9368255.1248
600372.SH.csv,9366334.095053764
601222.SH.csv,9349868.562707052
600138.SH.csv,9339103.45
300493.SZ.csv,9337068.174528303
002416.SZ.csv,9317875.066583438
000548.SZ.csv,9316421.464
601188.SH.csv,9300646.346797226
601098.SH.csv,9298729.563123643
002162.SZ.csv,9291482.7492
600056.SH.csv,9287551.2696
002973.SZ.csv,9286874.47761194
600866.SH.csv,9286837.1588
600855.SH.csv,9277700.3248
603477.SH.csv,9255636.349823322
002222.SZ.csv,9248214.2796
600396.SH.csv,9247110.6464
600458.SH.csv,9236901.9264
002299.SZ.csv,9232833.708
000957.SZ.csv,9231024.1752
002091.SZ.csv,9230903.3004
600076.SH.csv,9227256.166
603648.SH.csv,9223226.18918919
600251.SH.csv,9210667.57
002326.SZ.csv,9210196.4204
300323.SZ.csv,9196182.73761085
002479.SZ.csv,9195351.425129088
300010.SZ.csv,9191226.2928
000566.SZ.csv,9180516.4968
002640.SZ.csv,9175688.74643033
600120.SH.csv,9175050.784
000900.SZ.csv,9174474.9512
002197.SZ.csv,9172233.21
300205.SZ.csv,9160677.773765996
600246.SH.csv,9145556.8532
002113.SZ.csv,9143917.52
600373.SH.csv,9142847.1364
600064.SH.csv,9140802.8868
600521.SH.csv,9139328.2424
300159.SZ.csv,9137274.953436807
002396.SZ.csv,9131070.671273032
600121.SH.csv,9129392.9464
603982.SH.csv,9127847.765765766
600276.SH.csv,9111048.5352
300194.SZ.csv,9110305.079257246
300012.SZ.csv,9104513.342
300797.SZ.csv,9101191.705357144
300345.SZ.csv,9099930.840533333
002689.SZ.csv,9098227.969247084
601200.SH.csv,9086039.351752022
600346.SH.csv,9085965.0696
688299.SH.csv,9077885.183486238
300368.SZ.csv,9068210.946640316
002224.SZ.csv,9056456.3712
603327.SH.csv,9052400.945701357
002584.SZ.csv,9052347.043075498
603969.SH.csv,9045442.599681022
300343.SZ.csv,9037786.019733334
300146.SZ.csv,9020820.195068251
000070.SZ.csv,9016562.1984
000551.SZ.csv,8990975.9424
000757.SZ.csv,8981760.615693012
002215.SZ.csv,8976522.3168
002022.SZ.csv,8974655.4032
000996.SZ.csv,8960027.7032
000912.SZ.csv,8952952.676
002733.SZ.csv,8951256.841100076
300166.SZ.csv,8947058.579135086
600730.SH.csv,8944817.004
603095.SH.csv,8942834.0
300021.SZ.csv,8930688.8504
000591.SZ.csv,8908602.9144
002708.SZ.csv,8903781.031578947
600152.SH.csv,8899713.6348
600192.SH.csv,8894183.4328
000011.SZ.csv,8881033.1384
002054.SZ.csv,8879561.9744
300228.SZ.csv,8877864.368738404
300115.SZ.csv,8877360.12109542
000539.SZ.csv,8876976.5968
002135.SZ.csv,8875927.3616
002449.SZ.csv,8874382.140447069
002172.SZ.csv,8873817.618
002194.SZ.csv,8859294.0476
603687.SH.csv,8858526.681818182
002029.SZ.csv,8855173.688
000155.SZ.csv,8840430.845679013
300231.SZ.csv,8840217.369595537
002348.SZ.csv,8838715.866020985
002076.SZ.csv,8837722.4836
002666.SZ.csv,8823986.598979592
002446.SZ.csv,8815609.01095198
600822.SH.csv,8806922.0236
600641.SH.csv,8799765.5292
002488.SZ.csv,8799617.272727273
000826.SZ.csv,8788179.16
603299.SH.csv,8782296.74354067
002937.SZ.csv,8776844.48138298
300471.SZ.csv,8773921.782571912
002221.SZ.csv,8767221.5812
600480.SH.csv,8765136.3224
300117.SZ.csv,8763175.32220796
002036.SZ.csv,8760875.548
300708.SZ.csv,8759628.538461538
002378.SZ.csv,8753763.422022104
002126.SZ.csv,8752610.644
600665.SH.csv,8752337.7632
000703.SZ.csv,8747075.9984
300390.SZ.csv,8746012.16091954
000581.SZ.csv,8740274.7196
002284.SZ.csv,8722224.0264
000811.SZ.csv,8721875.276
000561.SZ.csv,8715465.1124
000935.SZ.csv,8711752.1616
002226.SZ.csv,8709479.1408
002225.SZ.csv,8705175.5264
000901.SZ.csv,8699859.4616
603335.SH.csv,8679761.34347826
002017.SZ.csv,8658629.4692
002007.SZ.csv,8656955.4112
600285.SH.csv,8650897.246
600293.SH.csv,8649947.4432
600995.SH.csv,8649196.636
002041.SZ.csv,8645920.5264
300337.SZ.csv,8645496.60530504
300091.SZ.csv,8640153.095138308
002642.SZ.csv,8633046.566485418
000151.SZ.csv,8628100.6024
002629.SZ.csv,8623603.839980545
002411.SZ.csv,8618891.837489609
000523.SZ.csv,8615599.85
002538.SZ.csv,8602105.232206406
300096.SZ.csv,8594691.298772747
600131.SH.csv,8592750.288
600732.SH.csv,8591999.96620099
300003.SZ.csv,8581172.86
600592.SH.csv,8578292.9896
603697.SH.csv,8576882.413793104
300039.SZ.csv,8572048.55849359
600702.SH.csv,8555492.4128
300694.SZ.csv,8555365.907608695
600280.SH.csv,8546238.2088
002613.SZ.csv,8542214.777777778
300496.SZ.csv,8539170.653773585
002589.SZ.csv,8529080.13649025
000890.SZ.csv,8514198.89
300225.SZ.csv,8513594.279037483
000019.SZ.csv,8511287.9144
002451.SZ.csv,8501050.011397215
300510.SZ.csv,8497468.087318087
002086.SZ.csv,8497306.0188
603843.SH.csv,8493275.187927106
002164.SZ.csv,8491419.262
300052.SZ.csv,8491275.150485437
002137.SZ.csv,8485473.4448
600821.SH.csv,8478735.1696
002721.SZ.csv,8476970.664907651
600979.SH.csv,8472366.9772
600197.SH.csv,8466701.0048
000428.SZ.csv,8461454.1024
000688.SZ.csv,8445214.160188457
600620.SH.csv,8442893.4036
600422.SH.csv,8435876.5268
300264.SZ.csv,8433894.650839329
600190.SH.csv,8423983.7776
600540.SH.csv,8418160.6616
300005.SZ.csv,8418122.826
603949.SH.csv,8413065.185185185
300356.SZ.csv,8412808.649371928
000416.SZ.csv,8399563.7816
002443.SZ.csv,8397892.315258512
002298.SZ.csv,8387834.4036
600792.SH.csv,8383315.9112
300129.SZ.csv,8381601.222318339
002528.SZ.csv,8365699.091431095
603369.SH.csv,8362970.305240793
002121.SZ.csv,8361395.168
000726.SZ.csv,8358142.8524
002334.SZ.csv,8357121.968712395
000733.SZ.csv,8355290.03
300101.SZ.csv,8348484.658743633
600803.SH.csv,8345998.3888
000782.SZ.csv,8340394.4056
002127.SZ.csv,8329804.0896
600114.SH.csv,8327529.4512
002055.SZ.csv,8325719.0984
600327.SH.csv,8321697.6584
601858.SH.csv,8320519.2826362485
002061.SZ.csv,8309574.3632
000755.SZ.csv,8306005.7484
600738.SH.csv,8301818.8784
603616.SH.csv,8300290.889170897
002332.SZ.csv,8296143.49478749
000532.SZ.csv,8286374.6728
000821.SZ.csv,8284992.1496
600179.SH.csv,8279570.6648
002353.SZ.csv,8244075.248788368
600279.SH.csv,8230518.9048
000982.SZ.csv,8229926.2268
002694.SZ.csv,8226499.416309013
603530.SH.csv,8225298.464705883
601599.SH.csv,8220936.052704577
603259.SH.csv,8218811.701052631
002042.SZ.csv,8217622.1412
002211.SZ.csv,8217519.402
300344.SZ.csv,8211125.8522666665
300772.SZ.csv,8206287.443037975
000701.SZ.csv,8194228.4268
300085.SZ.csv,8188101.002494803
002635.SZ.csv,8181736.546078431
601369.SH.csv,8181376.3844884485
000722.SZ.csv,8172828.929648241
002175.SZ.csv,8171354.1784
002166.SZ.csv,8167277.9264
002077.SZ.csv,8161285.0204
002389.SZ.csv,8159770.524435318
002522.SZ.csv,8154588.552770449
600353.SH.csv,8153481.8172
002375.SZ.csv,8152358.842384647
002453.SZ.csv,8128678.864499789
603693.SH.csv,8126761.2408256885
002318.SZ.csv,8123982.552
600917.SH.csv,8120988.8481481485
600699.SH.csv,8118033.55
600590.SH.csv,8115064.69
603399.SH.csv,8110945.527448869
603167.SH.csv,8107546.554894538
300221.SZ.csv,8095608.964896074
002328.SZ.csv,8094402.0524
000921.SZ.csv,8093751.8928
300113.SZ.csv,8092511.059803503
000820.SZ.csv,8082299.516129033
002219.SZ.csv,8080433.6584
601208.SH.csv,8075411.361623616
002946.SZ.csv,8073306.1013513515
000860.SZ.csv,8073242.8396
002516.SZ.csv,8072136.844093105
600462.SH.csv,8066718.1256
002390.SZ.csv,8064731.217105263
600488.SH.csv,8064041.892
002355.SZ.csv,8040549.346402587
300504.SZ.csv,8023397.963855422
600292.SH.csv,8015060.3324
300686.SZ.csv,8011056.449010654
000788.SZ.csv,8010791.5056
300181.SZ.csv,8006519.817324955
300476.SZ.csv,7997898.92893401
300420.SZ.csv,7996910.856801909
002367.SZ.csv,7996866.658387622
600936.SH.csv,7996702.057110862
600640.SH.csv,7993828.9156
002531.SZ.csv,7990826.27268703
002848.SZ.csv,7990740.829896907
603366.SH.csv,7989090.080477674
000809.SZ.csv,7987861.7488
300078.SZ.csv,7984582.900082576
603121.SH.csv,7965001.535947712
600386.SH.csv,7964762.488
600854.SH.csv,7963111.524
300032.SZ.csv,7956033.854
600382.SH.csv,7952986.9956
002373.SZ.csv,7950902.542006525
300307.SZ.csv,7948855.531154239
600501.SH.csv,7940350.6784
603719.SH.csv,7939568.736842105
000862.SZ.csv,7933535.7272
002160.SZ.csv,7926925.6204
600791.SH.csv,7926277.5628
000505.SZ.csv,7918040.3564
300663.SZ.csv,7917078.621776504
601139.SH.csv,7907414.7524
002006.SZ.csv,7902740.9104
002413.SZ.csv,7897456.099042863
000666.SZ.csv,7883875.6312
002714.SZ.csv,7883840.330033003
300259.SZ.csv,7880506.295801527
300025.SZ.csv,7877205.3312
600939.SH.csv,7871419.567532468
002533.SZ.csv,7861157.927844179
300080.SZ.csv,7860868.747275775
002739.SZ.csv,7860366.876862745
300224.SZ.csv,7853417.449791763
300401.SZ.csv,7853187.445103858
002562.SZ.csv,7850954.607400722
002283.SZ.csv,7850126.1896
600191.SH.csv,7840400.1432
600558.SH.csv,7838380.0512
000801.SZ.csv,7837932.6992
688158.SH.csv,7820482.47368421
600080.SH.csv,7819038.6776
603227.SH.csv,7798377.74937552
002670.SZ.csv,7797348.815802976
300099.SZ.csv,7789860.196095076
600156.SH.csv,7782073.1708
300145.SZ.csv,7777069.870769231
600628.SH.csv,7774008.1144
002271.SZ.csv,7767239.7884
002232.SZ.csv,7766937.352
600375.SH.csv,7766871.6064
002636.SZ.csv,7756731.085784313
601969.SH.csv,7745858.967049808
600295.SH.csv,7735232.446
600287.SH.csv,7735017.7216
300201.SZ.csv,7731754.009099181
002297.SZ.csv,7728692.1604
600235.SH.csv,7727891.5928
002585.SZ.csv,7724086.033348773
300366.SZ.csv,7712280.929419525
600328.SH.csv,7704859.3344
600683.SH.csv,7701305.476
300071.SZ.csv,7696715.596541787
601801.SH.csv,7692874.4441767065
002726.SZ.csv,7692579.475652788
300319.SZ.csv,7685070.169438669
000557.SZ.csv,7683274.7256
002433.SZ.csv,7679344.749477206
688101.SH.csv,7675265.94117647
000610.SZ.csv,7672688.5008
603336.SH.csv,7671608.441354292
002329.SZ.csv,7669261.4323458765
000530.SZ.csv,7663532.2568
000962.SZ.csv,7660162.768
000576.SZ.csv,7658104.5356
000766.SZ.csv,7657050.5944
601360.SH.csv,7654788.634596211
002044.SZ.csv,7651971.8292
603948.SH.csv,7649450.939393939
603113.SH.csv,7644225.106145252
300359.SZ.csv,7641059.622368421
002337.SZ.csv,7638378.724207146
000608.SZ.csv,7629286.7068
002231.SZ.csv,7616967.2068
603012.SH.csv,7616875.046811945
002717.SZ.csv,7613287.067154256
600358.SH.csv,7612789.0304
001896.SZ.csv,7604568.8848
600780.SH.csv,7595649.096
600203.SH.csv,7593762.376
600616.SH.csv,7584049.53
300255.SZ.csv,7581694.27851711
600202.SH.csv,7581291.802
002344.SZ.csv,7580669.193639291
002084.SZ.csv,7579691.2704
600456.SH.csv,7569539.2952
601689.SH.csv,7565953.115322581
002423.SZ.csv,7556002.902876198
002057.SZ.csv,7547430.9968
002430.SZ.csv,7546845.177944862
300798.SZ.csv,7543217.474226804
000856.SZ.csv,7542356.6116
002445.SZ.csv,7537581.897641112
688008.SH.csv,7534650.272222222
600556.SH.csv,7532546.4289805265
600594.SH.csv,7528917.3384
002902.SZ.csv,7523925.6094003245
000156.SZ.csv,7522696.38946791
002303.SZ.csv,7518308.8928
300188.SZ.csv,7516682.013562387
000597.SZ.csv,7513947.0912
000848.SZ.csv,7512019.1516
600618.SH.csv,7511460.1536
300241.SZ.csv,7505613.400562852
002786.SZ.csv,7501628.750713606
000423.SZ.csv,7500860.8664
002439.SZ.csv,7499183.434254606
300047.SZ.csv,7497384.864549839
600387.SH.csv,7493462.638
002555.SZ.csv,7492313.430243025
000791.SZ.csv,7488424.7752
601500.SH.csv,7486677.279310345
000797.SZ.csv,7481708.5708
000993.SZ.csv,7480584.272
000802.SZ.csv,7478667.3072
600101.SH.csv,7474147.044
002351.SZ.csv,7473323.79361874
300142.SZ.csv,7470345.560156931
300160.SZ.csv,7469073.928031986
600361.SH.csv,7468316.466
002540.SZ.csv,7468021.361209964
002094.SZ.csv,7463371.5956
000899.SZ.csv,7463044.1352
300664.SZ.csv,7459933.593128391
603609.SH.csv,7456941.236652236
300386.SZ.csv,7447936.454481298
600835.SH.csv,7447925.0012
603111.SH.csv,7447611.901509705
002448.SZ.csv,7445849.675664277
300301.SZ.csv,7439715.33604888
002141.SZ.csv,7436869.7232
600459.SH.csv,7435469.7988
002521.SZ.csv,7432986.112576957
600982.SH.csv,7431731.902
002314.SZ.csv,7417094.6412
000716.SZ.csv,7407806.9672
300147.SZ.csv,7404038.221488331
002410.SZ.csv,7398078.3840399
600639.SH.csv,7392438.108
600391.SH.csv,7389191.7796
600128.SH.csv,7386760.0416
603803.SH.csv,7374803.95890411
603308.SH.csv,7353041.798551679
300451.SZ.csv,7352483.0998336105
300067.SZ.csv,7334270.237134623
000419.SZ.csv,7325714.43
000010.SZ.csv,7319001.2716
688086.SH.csv,7303903.083333333
600779.SH.csv,7301055.0548
300237.SZ.csv,7300321.020551144
300139.SZ.csv,7300180.884045335
002515.SZ.csv,7294726.223343572
002603.SZ.csv,7292818.762264151
300035.SZ.csv,7280674.3596
300373.SZ.csv,7277071.131752306
000029.SZ.csv,7276576.9924
600724.SH.csv,7272857.9084
002504.SZ.csv,7267295.493449782
002158.SZ.csv,7266575.6216
000584.SZ.csv,7266289.7236
600761.SH.csv,7261383.3312
300726.SZ.csv,7257134.958974359
002660.SZ.csv,7250736.065582105
000676.SZ.csv,7242486.0668
002782.SZ.csv,7239786.08365019
002597.SZ.csv,7234711.635128805
300215.SZ.csv,7228778.60229885
300073.SZ.csv,7223783.817731959
002480.SZ.csv,7221782.393717728
002296.SZ.csv,7213646.1396
300229.SZ.csv,7211581.50209205
001965.SZ.csv,7206300.509803922
300076.SZ.csv,7202503.218001652
002699.SZ.csv,7200102.770855905
300793.SZ.csv,7192175.729508197
300208.SZ.csv,7192097.947826087
002676.SZ.csv,7172722.182622269
300674.SZ.csv,7165606.458689459
002165.SZ.csv,7163366.4432
002376.SZ.csv,7162433.241322989
002214.SZ.csv,7161816.1096
000838.SZ.csv,7160620.4628
002105.SZ.csv,7151531.6176
688139.SH.csv,7148269.606837607
603999.SH.csv,7147207.954716981
300597.SZ.csv,7144316.298982188
002745.SZ.csv,7140725.087509944
002579.SZ.csv,7125345.046831956
300477.SZ.csv,7125119.69907016
002025.SZ.csv,7124065.8948
002300.SZ.csv,7121522.2368
600429.SH.csv,7118743.5944
002377.SZ.csv,7118711.11678236
002062.SZ.csv,7117941.0552
600283.SH.csv,7116462.8692
600178.SH.csv,7109284.9436
603650.SH.csv,7106796.502272727
002242.SZ.csv,7095363.082
601028.SH.csv,7093470.569133398
002171.SZ.csv,7087165.1652
600367.SH.csv,7082837.4308
300450.SZ.csv,7075918.866666666
002243.SZ.csv,7074910.352
002223.SZ.csv,7056345.6068
002962.SZ.csv,7052196.45
000833.SZ.csv,7051665.1252
002255.SZ.csv,7050479.6324
002272.SZ.csv,7044572.9216
002388.SZ.csv,7043853.004106776
603863.SH.csv,7031091.373134328
600638.SH.csv,7024545.406
002494.SZ.csv,7019839.193310165
300123.SZ.csv,7016624.1528854435
